 select hdr.[year], pos.RegArea, hal.frklen, hal.bbage, hal.srfage
from stlHeader hdr, stlHalibut hal, stlStationPositions pos
where hdr.[year] between 1998 and 2011 and hdr.stlkey = hal.stlkey and STR(hdr.stnno,4,0) = pos.Station and
      hdr.[year] = pos.[Year] and hdr.prpcde IN ('SG','ES','BG','DE','SE') and
      (hal.srfage IS NOT NULL or hal.bbage IS NOT NULL)

	
year,area,length,bbage,srfage
1998,3A,118,NULL,10
1998,3A,84,NULL,10
1998,3A,89,NULL,11
1998,3A,103,NULL,13
1998,3A,120,NULL,11
1998,3A,68,NULL,5
1998,3A,104,NULL,9
1998,3A,74,NULL,10
1998,3A,91,17,16
1998,3A,99,NULL,15
1998,3A,109,NULL,11
1998,3A,100,18,16
1998,3A,78,NULL,11
1998,3A,90,NULL,11
1998,3A,81,NULL,13
1998,3A,135,NULL,13
1998,3A,130,NULL,14
1998,3A,143,NULL,15
1998,3A,130,NULL,13
1998,3A,74,NULL,6
1998,3A,76,12,12
1998,3A,86,19,15
1998,3A,73,NULL,8
1998,3A,72,NULL,12
1998,3A,91,NULL,16
1998,3A,84,NULL,10
1998,3A,95,NULL,12
1998,3A,75,NULL,11
1998,3A,74,NULL,11
1998,3A,82,16,11
1998,3A,75,NULL,11
1998,3A,74,NULL,11
1998,3A,75,NULL,10
1998,3A,91,NULL,12
1998,3A,87,NULL,12
1998,3A,114,NULL,19
1998,3A,73,NULL,9
1998,3A,77,NULL,12
1998,3A,84,NULL,14
1998,3A,79,NULL,10
1998,3A,83,NULL,13
1998,3A,106,14,13
1998,3A,83,NULL,11
1998,3A,130,NULL,13
1998,3A,140,NULL,15
1998,3A,80,NULL,13
1998,3A,96,NULL,14
1998,3A,148,NULL,14
1998,3A,86,NULL,10
1998,3A,86,NULL,10
1998,3A,88,NULL,14
1998,3A,81,17,13
1998,3A,81,NULL,10
1998,3A,84,NULL,12
1998,3A,93,NULL,14
1998,3A,85,NULL,14
1998,3A,76,NULL,8
1998,3A,160,18,18
1998,3A,149,NULL,15
1998,3A,81,NULL,13
1998,3A,104,NULL,12
1998,3A,76,NULL,11
1998,3A,78,NULL,12
1998,3A,75,NULL,8
1998,3A,72,NULL,10
1998,3A,76,NULL,8
1998,3A,165,NULL,11
1998,3A,83,NULL,9
1998,3A,89,NULL,12
1998,3A,90,NULL,8
1998,3A,91,NULL,9
1998,3A,135,NULL,16
1998,3A,95,NULL,13
1998,3A,91,NULL,11
1998,3A,91,NULL,10
1998,3A,86,NULL,9
1998,3A,132,NULL,10
1998,3A,91,NULL,10
1998,3A,89,NULL,16
1998,3A,88,NULL,15
1998,3A,83,20,19
1998,3A,86,NULL,9
1998,3A,84,NULL,13
1998,3A,87,NULL,17
1998,3A,83,NULL,13
1998,3A,89,NULL,10
1998,3A,84,14,12
1998,3A,80,NULL,11
1998,3A,90,NULL,13
1998,3A,76,NULL,7
1998,3A,77,NULL,7
1998,3A,86,NULL,8
1998,3A,79,NULL,9
1998,3A,95,18,14
1998,3A,86,NULL,9
1998,3A,125,NULL,13
1998,3A,101,NULL,9
1998,3A,88,NULL,9
1998,3A,70,NULL,8
1998,3A,88,NULL,10
1998,3A,105,NULL,11
1998,3A,81,NULL,11
1998,3A,104,NULL,13
1998,3A,101,15,15
1998,3A,112,21,16
1998,3A,90,NULL,11
1998,3A,99,NULL,11
1998,3A,86,10,10
1998,3A,133,NULL,13
1998,3A,105,NULL,11
1998,3A,104,NULL,10
1998,3A,90,NULL,13
1998,3A,125,NULL,14
1998,3A,99,NULL,11
1998,3A,79,NULL,11
1998,3A,89,14,11
1998,3A,114,NULL,13
1998,3A,105,NULL,15
1998,3A,109,NULL,12
1998,3A,127,NULL,13
1998,3A,132,NULL,16
1998,3A,104,20,14
1998,3A,97,NULL,10
1998,3A,112,NULL,14
1998,3A,102,14,15
1998,3A,88,NULL,11
1998,3A,84,NULL,12
1998,3A,141,NULL,14
1998,3A,114,16,15
1998,3A,86,NULL,11
1998,3A,99,NULL,9
1998,3A,123,NULL,12
1998,3A,124,NULL,15
1998,3A,101,19,17
1998,3A,110,NULL,13
1998,3A,110,14,12
1998,3A,110,NULL,14
1998,3A,108,NULL,12
1998,3A,100,NULL,10
1998,3A,86,NULL,8
1998,3A,114,14,14
1998,3A,136,NULL,13
1998,3A,86,NULL,10
1998,3A,88,NULL,8
1998,3A,136,NULL,13
1998,3A,101,16,15
1998,3A,101,18,18
1998,3A,128,NULL,13
1998,3A,106,NULL,10
1998,3B,78,NULL,11
1998,3B,97,NULL,15
1998,3B,95,NULL,11
1998,3B,75,NULL,10
1998,3B,76,NULL,10
1998,3B,85,NULL,11
1998,3B,74,NULL,11
1998,3B,87,NULL,12
1998,3B,115,NULL,13
1998,3B,67,NULL,11
1998,3B,55,NULL,6
1998,3B,82,NULL,13
1998,3B,51,NULL,6
1998,3B,87,NULL,12
1998,3B,93,NULL,16
1998,3B,88,23,16
1998,3B,87,NULL,16
1998,3B,95,NULL,11
1998,3B,132,NULL,13
1998,3B,126,NULL,12
1998,3B,76,NULL,11
1998,3B,81,NULL,11
1998,3B,69,NULL,9
1998,3B,94,NULL,13
1998,3B,78,NULL,11
1998,3B,66,NULL,11
1998,3B,105,NULL,12
1998,3B,65,NULL,10
1998,3B,68,NULL,10
1998,3B,68,NULL,11
1998,3B,77,NULL,11
1998,3B,78,NULL,11
1998,3B,75,15,12
1998,3B,85,NULL,13
1998,3B,88,NULL,15
1998,3B,88,NULL,15
1998,3B,98,NULL,14
1998,3B,88,NULL,12
1998,3B,73,NULL,8
1998,3B,106,NULL,15
1998,3B,121,NULL,13
1998,3B,78,NULL,11
1998,3B,106,NULL,13
1998,3B,83,NULL,14
1998,3B,101,NULL,14
1998,3B,89,NULL,10
1998,3B,84,NULL,10
1998,3B,73,NULL,11
1998,3B,72,NULL,11
1998,3B,114,NULL,11
1998,3B,100,NULL,11
1998,3B,90,NULL,10
1998,3B,130,NULL,11
1998,3B,118,NULL,11
1998,3B,82,NULL,11
1998,3B,100,NULL,11
1998,3B,114,NULL,11
1998,3B,132,NULL,14
1998,3B,129,NULL,11
1998,3B,74,NULL,6
1998,3B,100,NULL,11
1998,3B,129,NULL,11
1998,3B,93,NULL,10
1998,3B,96,NULL,9
1998,3B,73,NULL,9
1998,3B,86,NULL,12
1998,3B,104,NULL,13
1998,3B,101,NULL,13
1998,3B,116,NULL,13
1998,3B,71,NULL,8
1998,3B,118,NULL,11
1998,3B,93,NULL,10
1998,3B,167,NULL,19
1998,3B,88,NULL,10
1998,3B,90,NULL,11
1998,3B,72,NULL,11
1998,3B,118,NULL,10
1998,3B,77,NULL,8
1998,3B,88,NULL,11
1998,3B,99,NULL,11
1998,3B,112,NULL,11
1998,3B,78,NULL,10
1998,3B,97,NULL,12
1998,3B,119,NULL,11
1998,3B,69,NULL,10
1998,3B,91,NULL,13
1998,3B,103,NULL,10
1998,3B,90,NULL,14
1998,3B,93,NULL,11
1998,3B,105,NULL,14
1998,3B,146,NULL,17
1998,3B,115,NULL,11
1998,3B,102,NULL,18
1998,3B,103,NULL,14
1998,3B,79,NULL,14
1998,3B,89,17,16
1998,3B,72,NULL,9
1998,3B,71,NULL,12
1998,3B,96,NULL,13
1998,3B,76,NULL,11
1998,3B,86,NULL,12
1998,3B,91,NULL,9
1998,3B,76,NULL,13
1998,3B,84,12,9
1998,3B,96,21,18
1998,3B,85,NULL,12
1998,3B,97,NULL,12
1998,3B,118,NULL,15
1998,3B,94,17,17
1998,3B,81,NULL,13
1998,3B,97,NULL,13
1998,3B,91,NULL,9
1998,3B,98,20,15
1998,3B,95,NULL,10
1998,3B,97,NULL,17
1998,3B,94,NULL,10
1998,3B,104,21,22
1998,3B,100,25,21
1998,3B,80,NULL,12
1998,3B,92,NULL,11
1998,3B,99,NULL,17
1998,3B,76,NULL,11
1998,3B,90,NULL,11
1998,3B,83,NULL,14
1998,3B,69,NULL,10
1998,3B,79,NULL,7
1998,3B,83,NULL,13
1998,3B,88,NULL,10
1998,3B,103,NULL,19
1998,3B,101,NULL,11
1998,3B,91,NULL,11
1998,3B,85,NULL,11
1998,3B,91,NULL,11
1998,3B,103,13,15
1998,3B,96,NULL,9
1998,3B,86,NULL,11
1998,3B,80,NULL,8
1998,3B,107,NULL,10
1998,3B,81,NULL,11
1998,3B,74,NULL,8
1998,3B,96,NULL,15
1998,3B,93,NULL,11
1998,3B,115,NULL,10
1998,3B,69,NULL,9
1998,3B,106,NULL,11
1998,3B,133,NULL,13
1998,3B,100,NULL,10
1998,3B,96,NULL,11
1998,3B,113,NULL,10
1998,3B,82,NULL,10
1998,3B,70,NULL,9
1998,3B,90,NULL,15
1998,3B,110,NULL,11
1998,3B,92,NULL,13
1998,3B,71,NULL,8
1998,3B,107,NULL,13
1998,3B,80,NULL,10
1998,3B,99,NULL,11
1998,3B,94,NULL,13
1998,3B,94,NULL,12
1998,3B,87,NULL,12
1998,3B,107,18,17
1998,3B,92,NULL,11
1998,3B,119,NULL,13
1998,3B,96,NULL,14
1998,3B,103,NULL,12
1998,3B,80,NULL,11
1998,3B,81,NULL,10
1998,3B,97,NULL,16
1998,3B,109,NULL,14
1998,3B,83,NULL,11
1998,3B,67,NULL,8
1998,3B,83,NULL,10
1998,3B,82,NULL,11
1998,3B,85,NULL,11
1998,3B,96,NULL,14
1998,3B,69,NULL,7
1998,3B,90,NULL,12
1998,3B,79,NULL,11
1998,3B,81,NULL,12
1998,3B,84,15,15
1998,3B,68,NULL,11
1998,3B,77,15,15
1998,3B,89,NULL,13
1998,3B,74,NULL,11
1998,3B,76,NULL,11
1998,3B,117,NULL,12
1998,3B,104,19,18
1998,3B,73,NULL,11
1998,3B,84,NULL,14
1998,3B,88,NULL,11
1998,3B,105,NULL,11
1998,3B,81,NULL,11
1998,3B,72,NULL,11
1998,3B,67,NULL,11
1998,3B,90,15,11
1998,3B,78,NULL,8
1998,3B,80,NULL,11
1998,3B,64,NULL,8
1998,3B,88,NULL,10
1998,3B,83,12,12
1998,3B,76,NULL,10
1998,3B,74,NULL,10
1998,3B,75,NULL,8
1998,3B,93,18,16
1998,3B,87,NULL,14
1998,3B,80,NULL,11
1998,3B,152,NULL,19
1998,3B,106,NULL,10
1998,3B,86,18,15
1998,3B,124,12,11
1998,3B,82,NULL,11
1998,3B,135,NULL,18
1998,3B,94,15,16
1998,3B,85,12,11
1998,3B,74,NULL,9
1998,3B,76,11,10
1998,3B,71,14,13
1998,3B,92,NULL,12
1998,3B,85,NULL,10
1998,3B,77,NULL,11
1998,3B,103,18,18
1998,3B,79,NULL,11
1998,3B,98,21,16
1998,3B,102,22,18
1998,3B,93,14,13
1998,3B,71,NULL,10
1998,3B,90,12,12
1998,3B,78,NULL,9
1998,3B,102,NULL,11
1998,3B,90,NULL,16
1998,3B,97,NULL,10
1998,3B,88,17,12
1998,3B,102,19,18
1998,3B,107,NULL,16
1998,3B,97,NULL,13
1998,3B,105,NULL,11
1998,3B,82,NULL,8
1998,3B,102,NULL,10
1998,3B,161,NULL,13
1998,3B,89,NULL,13
1998,3B,83,NULL,11
1998,3B,70,NULL,9
1998,3B,83,NULL,10
1998,3B,116,NULL,10
1998,3B,99,NULL,10
1998,3B,110,NULL,11
1998,3B,82,NULL,10
1998,3B,119,11,12
1998,3B,104,17,18
1998,3B,96,9,7
1998,3B,73,NULL,8
1998,3B,97,NULL,14
1998,3B,66,NULL,9
1998,3B,89,NULL,10
1998,3B,91,NULL,16
1998,3B,74,NULL,11
1998,3B,100,NULL,13
1998,3B,71,NULL,9
1998,3B,105,NULL,18
1998,3B,78,NULL,13
1998,3B,90,NULL,13
1998,3B,107,NULL,11
1998,3B,90,NULL,13
1998,3B,91,NULL,11
1998,3B,86,16,17
1998,3B,88,NULL,15
1998,3B,82,NULL,11
1998,3B,85,13,12
1998,3B,83,NULL,15
1998,3B,86,NULL,15
1998,3B,103,NULL,11
1998,3B,94,NULL,16
1998,3B,100,21,18
1998,3B,104,18,18
1998,3B,106,NULL,11
1998,3B,107,26,19
1998,3B,92,21,19
1998,3B,89,NULL,14
1998,3B,93,NULL,12
1998,3B,91,NULL,12
1998,3B,104,NULL,16
1998,3B,92,14,14
1998,3B,67,NULL,9
1998,3B,77,NULL,12
1998,3B,69,NULL,9
1998,3B,89,NULL,12
1998,3B,112,22,18
1998,3B,88,20,13
1998,3B,98,NULL,15
1998,3B,89,21,19
1998,3B,69,NULL,10
1998,3B,69,NULL,9
1998,3B,88,NULL,12
1998,3B,83,NULL,11
1998,3B,74,NULL,10
1998,3B,68,NULL,10
1998,3B,77,NULL,10
1998,3B,113,NULL,11
1998,3B,99,20,15
1998,3B,84,NULL,11
1998,3B,82,NULL,14
1998,3B,72,NULL,9
1998,3B,86,NULL,10
1998,3B,130,NULL,12
1998,3B,104,NULL,11
1998,3B,153,NULL,14
1998,3B,90,NULL,10
1998,3B,78,NULL,10
1998,3B,101,NULL,11
1998,3B,133,NULL,11
1998,3B,122,NULL,11
1998,3B,151,NULL,12
1998,3B,136,NULL,11
1998,3B,107,NULL,13
1998,3B,136,NULL,13
1998,3B,94,NULL,10
1998,3B,124,NULL,13
1998,3B,134,NULL,11
1998,3B,151,NULL,13
1998,3B,118,NULL,10
1998,3B,100,NULL,13
1998,3B,113,NULL,11
1998,3B,99,NULL,8
1998,3B,104,NULL,10
1998,3B,87,NULL,11
1998,3B,66,NULL,7
1998,3B,64,NULL,9
1998,3B,115,NULL,17
1998,3B,97,NULL,15
1998,3B,85,NULL,9
1998,3B,100,NULL,10
1998,3B,94,NULL,13
1998,3B,94,NULL,11
1998,3B,118,NULL,13
1998,3B,74,NULL,11
1998,3B,79,NULL,10
1998,3B,128,NULL,11
1998,3B,82,NULL,11
1998,3B,112,20,19
1998,3B,96,NULL,13
1998,3B,78,NULL,14
1998,3B,103,NULL,10
1998,3B,72,NULL,11
1998,3B,74,NULL,10
1998,3B,74,NULL,9
1998,3B,99,NULL,11
1998,3B,81,NULL,11
1998,3B,95,NULL,11
1998,3B,102,NULL,11
1998,3B,161,NULL,15
1998,3B,90,NULL,10
1998,3B,76,10,10
1998,3B,107,NULL,11
1998,3B,87,NULL,12
1998,3B,77,NULL,10
1998,3B,111,NULL,11
1998,3B,78,NULL,9
1998,3B,100,NULL,9
1998,3B,80,NULL,13
1998,3B,106,NULL,11
1998,3B,120,NULL,11
1998,3B,97,NULL,11
1998,3B,67,NULL,7
1998,3B,91,16,14
1998,3B,156,25,23
1998,3B,132,22,20
1998,3B,100,19,19
1998,3B,93,NULL,12
1998,3B,88,NULL,11
1998,3B,101,NULL,12
1998,3B,96,NULL,13
1998,3B,112,NULL,15
1998,3B,98,NULL,12
1998,3B,81,NULL,11
1998,3B,125,NULL,13
1998,3B,81,NULL,14
1998,3B,90,16,14
1998,3B,85,NULL,15
1998,3B,82,NULL,11
1998,3B,81,NULL,11
1998,3B,79,NULL,11
1998,3B,71,NULL,8
1998,3B,87,NULL,11
1998,3B,84,NULL,10
1998,3B,82,NULL,10
1998,3B,96,NULL,12
1998,3B,90,NULL,10
1998,3B,82,NULL,10
1998,3B,80,NULL,10
1998,3B,81,NULL,14
1998,3B,101,20,17
1998,3B,82,NULL,11
1998,3B,108,NULL,16
1998,3B,106,NULL,14
1998,3B,88,NULL,11
1998,3B,93,NULL,15
1998,3B,80,NULL,11
1998,3B,80,NULL,10
1998,3B,87,NULL,15
1998,3B,100,NULL,14
1998,3B,82,NULL,12
1998,3B,70,NULL,8
1998,3B,64,NULL,10
1998,3B,70,NULL,9
1998,3B,111,NULL,15
1998,3B,82,NULL,10
1998,3B,147,23,23
1998,3B,106,20,19
1998,3B,115,18,18
1998,3B,109,NULL,15
1998,3B,107,NULL,12
1998,3B,104,NULL,15
1998,3B,78,NULL,9
1998,3B,119,18,18
1998,3B,90,NULL,15
1998,3B,94,NULL,11
1998,3B,106,NULL,12
1998,3B,83,NULL,11
1998,3B,97,NULL,17
1998,3B,104,NULL,12
1998,3B,81,NULL,13
1998,3B,70,NULL,9
1998,3B,81,NULL,13
1998,3B,78,NULL,13
1998,3B,94,NULL,13
1998,3B,72,NULL,11
1998,3B,76,NULL,11
1998,3B,83,NULL,9
1998,3B,79,NULL,10
1998,3B,98,NULL,14
1998,3B,63,NULL,10
1998,3B,84,NULL,16
1998,3B,75,NULL,8
1998,3B,80,NULL,11
1998,3B,85,NULL,8
1998,3B,85,NULL,14
1998,3B,81,NULL,10
1998,3B,74,NULL,9
1998,3B,73,NULL,11
1998,3B,77,NULL,10
1998,3B,84,NULL,12
1998,3B,103,NULL,13
1998,3B,100,NULL,10
1998,3B,104,NULL,13
1998,3B,97,NULL,10
1998,3B,69,NULL,7
1998,3B,84,NULL,11
1998,3B,81,NULL,8
1998,3B,76,NULL,9
1998,3B,84,NULL,13
1998,3B,82,20,15
1998,3B,85,NULL,10
1998,3B,83,NULL,14
1998,3B,93,NULL,12
1998,3B,114,21,16
1998,3B,141,NULL,17
1998,3B,86,NULL,15
1998,3B,102,NULL,12
1998,3B,83,NULL,13
1998,3B,63,NULL,8
1998,3B,82,NULL,11
1998,3B,80,NULL,9
1998,3B,88,NULL,14
1998,3B,106,NULL,15
1998,3B,78,NULL,8
1998,3B,106,NULL,11
1998,3B,85,NULL,8
1998,3B,84,NULL,14
1998,3B,121,19,19
1998,3B,113,NULL,14
1998,3B,115,NULL,17
1998,3B,103,NULL,14
1998,3B,113,14,16
1998,3B,79,NULL,8
1998,3B,108,NULL,12
1998,3B,115,NULL,11
1998,3B,133,21,22
1998,3B,117,NULL,15
1998,3B,128,NULL,13
1998,3B,123,16,18
1998,3B,116,NULL,13
1998,3B,95,NULL,12
1998,3B,99,NULL,12
1998,3B,104,NULL,12
1998,3B,104,NULL,15
1998,3B,105,NULL,17
1998,3B,116,NULL,18
1998,3B,107,NULL,12
1998,3B,124,24,21
1998,3B,93,24,19
1998,3B,101,24,22
1998,3B,107,21,19
1998,3B,105,NULL,14
1998,3B,100,NULL,11
1998,3B,96,NULL,15
1998,3B,109,NULL,12
1998,3B,87,NULL,11
1998,3B,77,NULL,15
1998,3B,88,NULL,11
1998,3B,83,NULL,14
1998,3B,102,NULL,13
1998,3B,107,NULL,11
1998,3B,97,NULL,13
1998,3B,78,NULL,13
1998,3B,131,NULL,11
1998,3B,75,NULL,8
1998,3B,68,NULL,8
1998,3B,115,NULL,12
1998,3B,70,NULL,11
1998,3B,100,NULL,10
1998,3B,91,NULL,10
1998,3B,120,NULL,12
1998,3B,148,NULL,13
1998,3B,171,NULL,21
1998,3B,128,NULL,15
1998,3B,84,NULL,11
1998,3B,140,18,18
1998,3B,96,NULL,14
1998,3B,83,19,16
1998,3B,82,22,18
1998,3B,104,NULL,13
1998,3B,107,NULL,14
1998,3B,92,NULL,12
1998,3B,96,NULL,9
1998,3B,107,NULL,15
1998,3B,120,18,17
1998,3B,99,NULL,15
1998,3B,97,NULL,11
1998,3B,97,NULL,11
1998,3B,102,19,14
1998,3B,105,NULL,13
1998,3B,89,NULL,11
1998,3B,101,20,17
1998,3B,96,17,17
1998,3B,70,NULL,9
1998,3B,107,21,15
1998,3B,92,NULL,14
1998,3B,110,NULL,12
1998,3B,125,NULL,17
1998,3B,80,NULL,11
1998,3B,91,NULL,14
1998,3B,123,NULL,13
1998,3B,84,NULL,10
1998,3B,101,NULL,14
1998,3B,70,NULL,8
1998,3B,101,NULL,10
1998,3B,101,NULL,13
1998,3B,143,NULL,13
1998,3B,83,NULL,10
1998,3B,91,NULL,10
1998,3B,97,NULL,10
1998,3B,102,NULL,13
1998,3B,80,NULL,8
1998,3B,126,NULL,11
1998,3B,128,NULL,14
1998,3B,95,NULL,8
1998,3B,137,NULL,14
1998,3B,96,NULL,10
1998,3B,77,NULL,7
1998,3B,61,NULL,7
1998,3B,78,NULL,9
1998,3B,78,NULL,11
1998,3B,89,21,23
1998,3B,86,NULL,13
1998,3B,113,21,21
1998,3B,118,NULL,16
1998,3B,78,NULL,10
1998,3B,118,22,20
1998,3B,108,20,18
1998,3B,92,NULL,18
1998,3B,145,24,21
1998,3B,101,NULL,13
1998,3B,86,NULL,12
1998,3B,65,NULL,11
1998,3B,91,NULL,11
1998,3B,78,NULL,10
1998,3B,90,NULL,18
1998,3B,77,NULL,11
1998,3B,83,NULL,10
1998,3B,131,NULL,14
1998,3B,111,NULL,12
1998,3B,87,NULL,12
1998,3B,68,NULL,9
1998,3B,90,NULL,13
1998,3B,97,NULL,10
1998,3B,104,21,17
1998,3B,78,NULL,8
1998,3B,96,NULL,12
1998,3B,93,NULL,14
1998,3B,96,NULL,14
1998,3B,96,NULL,15
1998,3B,86,NULL,15
1998,3B,92,NULL,15
1998,3B,96,NULL,9
1998,3B,89,NULL,10
1998,3B,101,NULL,10
1998,3B,89,NULL,16
1998,3B,102,NULL,14
1998,3B,85,NULL,12
1998,3B,92,20,17
1998,3B,86,NULL,14
1998,3B,120,24,17
1998,3B,84,NULL,14
1998,3B,116,NULL,14
1998,3B,120,NULL,19
1998,3B,71,NULL,11
1998,3B,85,NULL,10
1998,3B,74,NULL,10
1998,3B,142,NULL,18
1998,3B,143,NULL,14
1998,3B,88,NULL,13
1998,3B,114,NULL,12
1998,3B,87,NULL,14
1998,3B,71,NULL,11
1998,3B,69,NULL,8
1998,3B,115,NULL,16
1998,3B,167,19,20
1998,3B,78,NULL,11
1998,3B,93,NULL,18
1998,3B,87,NULL,10
1998,3B,87,NULL,11
1998,3B,101,NULL,19
1998,3B,79,NULL,10
1998,3B,115,NULL,13
1998,3B,149,NULL,14
1998,3B,87,NULL,11
1998,3B,86,NULL,8
1998,3B,101,NULL,11
1998,3B,115,NULL,13
1998,3B,87,NULL,11
1998,3B,83,NULL,11
1998,3B,104,NULL,10
1998,3B,82,NULL,11
1998,3B,72,NULL,6
1998,3B,147,NULL,17
1998,3B,95,NULL,9
1998,3B,82,NULL,7
1998,3B,135,NULL,18
1998,3B,76,NULL,9
1998,3A,131,21,19
1998,3A,118,NULL,20
1998,3A,109,NULL,16
1998,3A,120,NULL,15
1998,3A,120,22,19
1998,3A,123,NULL,16
1998,3A,100,NULL,10
1998,3A,125,NULL,14
1998,3A,121,NULL,13
1998,3A,113,NULL,17
1998,3A,92,NULL,11
1998,3A,127,NULL,21
1998,3A,74,NULL,14
1998,3A,128,NULL,14
1998,3A,109,NULL,15
1998,3A,113,NULL,16
1998,3A,120,NULL,13
1998,3A,109,NULL,18
1998,3A,127,NULL,14
1998,3A,106,NULL,14
1998,3A,128,NULL,18
1998,3A,116,NULL,14
1998,3A,100,NULL,16
1998,3A,79,NULL,11
1998,3A,82,NULL,14
1998,3A,85,NULL,12
1998,3A,125,20,15
1998,3A,141,20,18
1998,3A,103,NULL,14
1998,3A,93,NULL,11
1998,3A,120,NULL,17
1998,3A,105,NULL,14
1998,3A,103,NULL,12
1998,3A,139,NULL,14
1998,3A,135,NULL,15
1998,3A,85,NULL,11
1998,3A,131,NULL,17
1998,3A,120,NULL,14
1998,3A,132,13,12
1998,3A,117,NULL,13
1998,3A,150,NULL,14
1998,3A,110,NULL,11
1998,3A,82,NULL,9
1998,3A,106,NULL,11
1998,3A,120,NULL,12
1998,3A,101,NULL,15
1998,3A,107,NULL,16
1998,3A,96,21,17
1998,3A,100,NULL,11
1998,3A,106,NULL,14
1998,3A,99,NULL,13
1998,3A,129,NULL,15
1998,3A,103,NULL,13
1998,3A,101,NULL,9
1998,3A,97,NULL,11
1998,3A,103,NULL,14
1998,3A,131,NULL,17
1998,3A,76,NULL,13
1998,3A,105,NULL,14
1998,3A,72,NULL,10
1998,3A,83,NULL,10
1998,3A,78,NULL,15
1998,3A,79,NULL,11
1998,3A,96,NULL,10
1998,3A,87,NULL,10
1998,3A,127,NULL,14
1998,3A,94,NULL,13
1998,3A,135,15,16
1998,3A,60,NULL,8
1998,3A,127,NULL,13
1998,3A,85,NULL,11
1998,3A,107,NULL,12
1998,3A,80,NULL,10
1998,3A,82,NULL,11
1998,3A,101,NULL,10
1998,3A,91,NULL,9
1998,3A,118,NULL,13
1998,3A,82,NULL,12
1998,3A,88,NULL,9
1998,3A,133,NULL,14
1998,3A,139,NULL,16
1998,3A,139,NULL,14
1998,3A,97,NULL,13
1998,3A,91,NULL,8
1998,3A,136,NULL,15
1998,3A,96,NULL,10
1998,3A,104,14,14
1998,3A,111,NULL,15
1998,3A,101,NULL,14
1998,3A,101,NULL,14
1998,3A,71,NULL,11
1998,3A,83,NULL,14
1998,3A,110,NULL,17
1998,3A,133,NULL,18
1998,3A,95,NULL,15
1998,3A,137,NULL,19
1998,3A,114,NULL,12
1998,3A,75,NULL,9
1998,3A,129,NULL,17
1998,3A,127,NULL,11
1998,3A,98,NULL,10
1998,3A,114,NULL,12
1998,3A,151,NULL,16
1998,3A,106,NULL,12
1998,3A,100,NULL,12
1998,3A,76,NULL,10
1998,3A,70,NULL,11
1998,3A,84,NULL,9
1998,3A,155,19,17
1998,3A,75,NULL,8
1998,3A,69,NULL,10
1998,3A,70,NULL,11
1998,3A,67,NULL,11
1998,3A,77,NULL,10
1998,3A,80,NULL,11
1998,3A,85,NULL,11
1998,3A,154,NULL,19
1998,3A,85,NULL,11
1998,3A,105,NULL,12
1998,3A,106,NULL,12
1998,3A,71,NULL,10
1998,3A,63,NULL,6
1998,3A,86,NULL,11
1998,3A,81,NULL,11
1998,3A,78,NULL,11
1998,3A,151,NULL,19
1998,3A,124,NULL,16
1998,3A,123,NULL,13
1998,3A,96,NULL,11
1998,3A,132,NULL,11
1998,3A,91,NULL,13
1998,3A,89,NULL,12
1998,3A,76,NULL,9
1998,3A,170,NULL,15
1998,3A,71,NULL,9
1998,3A,83,NULL,10
1998,3A,106,NULL,14
1998,3A,87,NULL,8
1998,3A,90,NULL,18
1998,3A,110,19,13
1998,3A,105,NULL,14
1998,3A,114,25,21
1998,3A,124,17,17
1998,3A,113,NULL,11
1998,3A,95,NULL,11
1998,3A,97,NULL,10
1998,3A,109,NULL,11
1998,3A,111,NULL,10
1998,3A,86,NULL,8
1998,3A,102,24,18
1998,3A,124,18,17
1998,3A,121,NULL,13
1998,3A,123,NULL,15
1998,3A,97,NULL,13
1998,3A,93,19,16
1998,3A,106,NULL,17
1998,3A,90,NULL,17
1998,3A,98,14,13
1998,3A,101,NULL,13
1998,3A,100,NULL,17
1998,3A,111,19,17
1998,3A,125,NULL,19
1998,3A,95,25,22
1998,3A,111,NULL,11
1998,3A,83,NULL,9
1998,3A,88,NULL,12
1998,3A,85,NULL,12
1998,3A,94,NULL,16
1998,3A,84,NULL,11
1998,3A,124,21,19
1998,3A,123,NULL,17
1998,3A,99,NULL,10
1998,3A,97,NULL,13
1998,3A,91,NULL,11
1998,3A,97,NULL,18
1998,3A,75,NULL,8
1998,3A,94,NULL,11
1998,3A,85,NULL,13
1998,3A,112,20,18
1998,3A,149,NULL,15
1998,3A,107,NULL,10
1998,3A,108,NULL,9
1998,3A,92,NULL,16
1998,3A,100,18,18
1998,3A,92,19,18
1998,3A,64,NULL,7
1998,3A,100,NULL,14
1998,3A,83,NULL,9
1998,3A,97,8,12
1998,3A,82,NULL,11
1998,3A,78,NULL,10
1998,3A,119,NULL,15
1998,3A,98,NULL,13
1998,3A,83,NULL,7
1998,3A,83,11,8
1998,3A,103,NULL,12
1998,3A,84,NULL,13
1998,3A,71,NULL,9
1998,3A,107,NULL,12
1998,3A,82,NULL,13
1998,3A,93,15,15
1998,3A,111,19,18
1998,3A,104,NULL,11
1998,3A,71,NULL,8
1998,3A,71,NULL,8
1998,3A,80,NULL,9
1998,3A,66,NULL,8
1998,3A,84,NULL,11
1998,3A,99,NULL,9
1998,3A,85,NULL,11
1998,3A,102,NULL,9
1998,3A,133,NULL,14
1998,3A,115,NULL,15
1998,3A,98,13,15
